id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Age Group
67787,Male,Loyal Customer,28,Business travel,Business,1205,4,4,4,4,5,5,5,5,4,5,4,4,4,5,0,0,satisfied,Adult
82897,Male,Loyal Customer,64,Personal Travel,Eco,594,3,4,3,2,4,3,4,4,5,2,5,3,5,4,0,0,neutral or dissatisfied,Senior
36922,Female,Loyal Customer,60,Personal Travel,Eco,740,2,2,2,2,4,1,1,2,2,2,2,3,2,4,0,0,neutral or dissatisfied,Senior
120874,Male,disloyal Customer,36,Business travel,Business,861,3,3,3,1,3,3,3,3,5,4,5,3,4,3,14,0,neutral or dissatisfied,Adult
24652,Female,Loyal Customer,38,Business travel,Business,1760,3,3,5,3,2,4,2,3,3,4,3,2,3,1,0,8,satisfied,Adult
72101,Male,Loyal Customer,63,Personal Travel,Eco,2556,2,3,2,1,5,2,5,5,1,1,5,5,4,5,0,13,neutral or dissatisfied,Senior
122194,Female,disloyal Customer,34,Business travel,Business,544,2,2,2,1,4,2,4,4,3,3,5,4,5,4,0,1,neutral or dissatisfied,Adult
77109,Male,disloyal Customer,35,Business travel,Business,1481,2,2,2,3,3,2,3,3,4,3,5,5,4,3,0,0,neutral or dissatisfied,Adult
111465,Female,Loyal Customer,47,Personal Travel,Eco,836,2,5,1,3,1,3,3,5,1,3,3,3,1,3,204,205,neutral or dissatisfied,Adult
89072,Male,Loyal Customer,27,Business travel,Business,1947,4,4,4,4,2,2,2,2,4,4,4,5,4,2,0,0,satisfied,Adult
100340,Female,disloyal Customer,36,Business travel,Eco,634,4,4,3,3,5,3,5,5,4,2,3,1,4,5,108,120,neutral or dissatisfied,Adult
43678,Female,Loyal Customer,18,Personal Travel,Eco Plus,695,5,1,5,4,4,5,3,4,2,2,3,1,3,4,0,0,satisfied,Young Adult
82493,Female,disloyal Customer,34,Business travel,Eco,488,2,4,2,4,4,2,4,4,1,2,4,3,4,4,55,60,neutral or dissatisfied,Adult
120811,Female,Loyal Customer,51,Business travel,Business,2852,3,3,3,3,1,4,4,4,4,4,4,3,4,2,0,1,satisfied,Adult
43985,Male,disloyal Customer,22,Business travel,Eco,397,4,4,4,4,3,4,1,3,3,3,2,4,3,3,62,66,neutral or dissatisfied,Young Adult
22808,Male,Loyal Customer,41,Business travel,Business,134,2,2,5,2,3,4,3,4,4,4,3,1,4,3,67,51,satisfied,Adult
117228,Female,Loyal Customer,11,Personal Travel,Eco,621,1,4,1,3,4,1,4,4,3,5,5,5,5,4,0,0,neutral or dissatisfied,Children
88960,Male,Loyal Customer,30,Business travel,Business,3327,2,5,5,5,2,2,2,2,2,4,4,3,3,2,3,0,neutral or dissatisfied,Adult
127076,Male,Loyal Customer,47,Business travel,Business,338,5,5,5,5,5,5,4,4,4,4,4,4,4,3,0,0,satisfied,Adult
24753,Male,Loyal Customer,51,Business travel,Business,2148,5,5,5,5,3,5,2,2,2,2,2,1,2,2,6,28,satisfied,Adult
45193,Male,disloyal Customer,26,Business travel,Eco,1037,4,4,4,4,4,4,4,4,4,5,3,4,3,4,0,2,neutral or dissatisfied,Adult
23637,Female,Loyal Customer,22,Personal Travel,Eco,793,3,4,3,3,2,3,2,2,4,3,4,3,5,2,102,106,neutral or dissatisfied,Young Adult
64903,Male,Loyal Customer,35,Business travel,Eco,551,3,2,2,2,3,3,3,3,2,2,4,4,3,3,0,0,neutral or dissatisfied,Adult
124614,Female,Loyal Customer,42,Business travel,Business,1671,3,3,4,3,3,4,4,4,4,4,4,3,4,5,0,0,satisfied,Adult
60247,Female,Loyal Customer,32,Personal Travel,Eco,1506,3,5,3,4,2,3,2,2,4,4,4,4,4,2,0,0,neutral or dissatisfied,Adult
6942,Male,Loyal Customer,35,Business travel,Business,2383,4,4,4,4,2,5,4,4,4,4,4,3,4,4,24,13,satisfied,Adult
113851,Male,Loyal Customer,32,Business travel,Business,1592,2,1,1,1,2,2,2,2,3,4,4,4,4,2,4,0,neutral or dissatisfied,Adult
99298,Male,Loyal Customer,60,Business travel,Business,3852,4,5,5,5,5,4,3,4,4,3,4,1,4,2,0,0,neutral or dissatisfied,Senior
60457,Female,Loyal Customer,38,Business travel,Business,2978,4,4,4,4,3,4,5,5,5,5,5,4,5,5,5,0,satisfied,Adult
85280,Female,Loyal Customer,17,Personal Travel,Eco,689,2,4,2,5,1,2,1,1,3,3,4,5,5,1,0,3,neutral or dissatisfied,Children
101480,Male,Loyal Customer,47,Business travel,Business,3486,3,3,3,3,5,4,5,4,4,4,4,4,4,4,2,0,satisfied,Adult
92418,Male,Loyal Customer,44,Business travel,Business,2116,2,2,2,2,5,4,5,4,4,4,4,3,4,3,0,0,satisfied,Adult
71847,Male,disloyal Customer,31,Business travel,Business,1846,3,3,3,4,5,3,5,5,3,5,5,5,4,5,5,0,neutral or dissatisfied,Adult
76017,Female,Loyal Customer,47,Business travel,Business,237,4,4,4,4,3,4,5,5,5,5,5,3,5,5,0,0,satisfied,Adult
58824,Male,Loyal Customer,56,Personal Travel,Eco,1012,2,5,2,1,3,2,3,3,1,3,4,3,4,3,0,0,neutral or dissatisfied,Senior
26872,Male,Loyal Customer,43,Business travel,Business,2329,5,5,4,5,3,4,3,5,5,5,5,2,5,5,5,0,satisfied,Adult
51833,Female,disloyal Customer,61,Business travel,Eco Plus,370,1,0,0,2,1,1,1,1,3,2,2,3,5,1,0,0,neutral or dissatisfied,Senior
110819,Male,Loyal Customer,28,Personal Travel,Eco,997,1,5,1,5,3,1,3,3,5,5,5,5,5,3,3,4,neutral or dissatisfied,Adult
51653,Female,Loyal Customer,31,Business travel,Eco,370,1,5,5,5,1,1,1,1,2,4,4,2,4,1,7,0,neutral or dissatisfied,Adult
12327,Female,disloyal Customer,20,Business travel,Eco,190,4,4,4,1,4,4,4,4,4,3,2,3,2,4,2,0,satisfied,Young Adult
7977,Male,Loyal Customer,49,Business travel,Business,3285,2,2,5,2,5,4,4,5,5,5,5,3,5,3,0,0,satisfied,Adult
128374,Female,Loyal Customer,55,Business travel,Business,304,0,0,0,4,4,4,5,1,1,1,1,4,1,5,0,0,satisfied,Adult
14199,Male,Loyal Customer,18,Business travel,Eco,692,3,4,4,4,3,3,2,3,3,5,4,3,3,3,9,22,neutral or dissatisfied,Young Adult
36816,Female,Loyal Customer,48,Personal Travel,Eco,2300,2,5,2,3,2,3,3,4,4,5,5,3,3,3,0,0,neutral or dissatisfied,Adult
87489,Male,Loyal Customer,62,Business travel,Business,2878,2,2,2,2,2,3,4,2,2,2,2,1,2,3,0,0,neutral or dissatisfied,Senior
98046,Male,Loyal Customer,44,Business travel,Business,1751,3,3,3,3,5,3,5,5,5,5,5,4,5,3,0,0,satisfied,Adult
53155,Female,Loyal Customer,51,Business travel,Business,3738,1,1,1,1,3,4,4,4,4,4,4,5,4,4,55,39,satisfied,Adult
85438,Male,Loyal Customer,53,Business travel,Business,3005,2,2,2,2,3,4,5,5,5,4,4,3,5,3,0,0,satisfied,Adult
54662,Female,disloyal Customer,37,Business travel,Eco,965,2,2,2,2,5,2,5,5,3,5,2,1,2,5,1,0,neutral or dissatisfied,Adult
53822,Female,Loyal Customer,22,Business travel,Business,2971,3,3,3,3,4,4,3,4,4,4,3,1,5,4,0,0,satisfied,Young Adult
99366,Male,Loyal Customer,36,Personal Travel,Eco,409,2,2,2,3,3,2,3,3,4,3,3,2,4,3,0,0,neutral or dissatisfied,Adult
16359,Female,Loyal Customer,56,Business travel,Eco,319,4,2,2,2,2,3,3,4,4,4,4,5,4,2,0,0,satisfied,Senior
103114,Male,Loyal Customer,11,Personal Travel,Eco,460,3,3,3,1,1,3,1,1,2,4,4,5,4,1,0,0,neutral or dissatisfied,Children
108188,Male,Loyal Customer,57,Business travel,Business,2348,3,3,3,3,2,5,5,5,5,5,5,4,5,4,10,17,satisfied,Senior
22679,Female,Loyal Customer,53,Business travel,Business,2327,4,4,4,4,3,1,5,4,4,4,4,3,4,1,0,0,satisfied,Adult
44035,Female,disloyal Customer,40,Business travel,Business,237,1,1,1,4,5,1,5,5,4,3,3,3,4,5,0,0,neutral or dissatisfied,Adult
11956,Male,Loyal Customer,51,Business travel,Business,781,2,2,2,2,5,5,5,2,2,2,2,3,2,5,70,70,satisfied,Adult
108724,Male,Loyal Customer,7,Business travel,Business,1966,4,3,3,3,4,3,4,4,3,3,3,3,3,4,58,65,neutral or dissatisfied,Children
9269,Female,Loyal Customer,39,Business travel,Business,2264,5,5,4,5,5,4,4,5,5,5,5,4,5,3,30,16,satisfied,Adult
43238,Female,Loyal Customer,42,Business travel,Business,2873,5,5,5,5,3,4,4,4,4,5,4,4,4,3,0,0,satisfied,Adult
17610,Male,Loyal Customer,11,Personal Travel,Eco,196,2,5,2,4,2,2,2,2,5,3,4,4,5,2,0,0,neutral or dissatisfied,Children
95214,Male,Loyal Customer,31,Personal Travel,Eco,441,4,4,4,5,1,4,4,1,5,5,4,1,1,1,0,6,neutral or dissatisfied,Adult
51739,Female,Loyal Customer,38,Personal Travel,Eco,598,2,0,2,3,4,2,4,4,3,5,4,3,4,4,0,0,neutral or dissatisfied,Adult
53921,Male,disloyal Customer,57,Business travel,Eco Plus,191,2,2,2,4,4,2,4,4,3,5,4,2,2,4,14,14,neutral or dissatisfied,Senior
69149,Female,Loyal Customer,61,Personal Travel,Eco,2248,3,1,3,3,2,4,3,4,4,3,4,2,4,4,2,0,neutral or dissatisfied,Senior
103691,Female,disloyal Customer,15,Business travel,Eco,466,0,3,0,2,5,0,5,5,1,3,4,3,1,5,0,0,satisfied,Children
16276,Male,Loyal Customer,59,Personal Travel,Eco,946,4,1,4,3,5,4,5,5,1,5,4,1,3,5,80,81,neutral or dissatisfied,Senior
119916,Male,Loyal Customer,36,Business travel,Business,2137,3,5,5,5,2,2,3,3,3,3,3,2,3,2,14,0,neutral or dissatisfied,Adult
4542,Male,Loyal Customer,32,Business travel,Business,719,4,4,4,4,4,4,4,4,3,4,5,4,4,4,0,0,satisfied,Adult
93773,Female,Loyal Customer,43,Business travel,Business,1865,2,2,2,2,5,5,4,4,4,4,4,3,4,4,7,0,satisfied,Adult
37883,Male,Loyal Customer,14,Business travel,Business,2572,3,1,1,1,3,3,3,3,4,4,3,2,4,3,36,51,neutral or dissatisfied,Children
116904,Female,Loyal Customer,43,Business travel,Business,3515,4,4,4,4,5,5,4,3,3,3,3,5,3,5,0,0,satisfied,Adult
91323,Female,disloyal Customer,20,Business travel,Eco Plus,270,3,2,3,4,5,3,5,5,2,4,4,4,3,5,0,9,neutral or dissatisfied,Young Adult
68629,Female,Loyal Customer,39,Business travel,Business,3978,5,5,5,5,4,5,4,3,3,4,3,5,3,5,0,0,satisfied,Adult
76143,Female,disloyal Customer,36,Business travel,Business,689,3,3,3,2,2,3,2,2,4,4,4,3,5,2,40,38,neutral or dissatisfied,Adult
29181,Female,Loyal Customer,60,Business travel,Eco Plus,650,4,5,5,5,4,5,5,4,4,4,4,1,4,5,0,0,satisfied,Senior
112962,Male,Loyal Customer,28,Personal Travel,Eco,1313,2,5,3,4,4,3,4,4,5,4,5,5,5,4,0,0,neutral or dissatisfied,Adult
14158,Female,Loyal Customer,58,Business travel,Business,620,1,1,1,1,5,5,5,3,3,4,3,3,3,5,0,0,satisfied,Senior
128801,Male,Loyal Customer,40,Business travel,Business,2586,4,4,4,4,5,5,5,5,2,4,4,5,4,5,0,0,satisfied,Adult
89122,Male,Loyal Customer,48,Business travel,Eco,1919,1,5,4,5,1,1,1,1,2,2,3,3,3,1,35,21,neutral or dissatisfied,Adult
51915,Female,Loyal Customer,23,Personal Travel,Eco,507,1,5,1,1,2,1,2,2,4,5,5,5,4,2,0,0,neutral or dissatisfied,Young Adult
93654,Female,Loyal Customer,15,Business travel,Business,547,3,3,3,3,4,4,4,4,5,2,4,5,4,4,0,26,satisfied,Children
34162,Female,disloyal Customer,39,Business travel,Business,1189,3,3,3,3,4,3,4,4,4,1,3,1,3,4,23,18,neutral or dissatisfied,Adult
88475,Female,Loyal Customer,39,Business travel,Business,442,1,4,4,4,3,4,4,1,1,1,1,3,1,1,18,14,neutral or dissatisfied,Adult
6377,Male,Loyal Customer,46,Business travel,Eco,296,3,2,2,2,4,3,4,4,3,1,4,3,4,4,4,0,neutral or dissatisfied,Adult
72515,Female,Loyal Customer,34,Business travel,Business,964,3,5,2,5,1,1,1,3,3,3,3,1,3,1,64,68,neutral or dissatisfied,Adult
27649,Male,Loyal Customer,52,Personal Travel,Eco Plus,679,3,5,3,2,4,3,2,4,4,5,4,5,4,4,0,7,neutral or dissatisfied,Adult
12144,Female,Loyal Customer,40,Business travel,Business,1785,5,4,5,5,2,1,2,3,3,4,3,3,3,1,0,19,satisfied,Adult
120092,Male,Loyal Customer,51,Business travel,Business,683,1,1,1,1,3,5,5,5,5,5,5,5,5,3,3,4,satisfied,Adult
17109,Female,Loyal Customer,7,Personal Travel,Eco,416,2,2,2,4,1,2,1,1,3,5,4,1,3,1,0,0,neutral or dissatisfied,Children
18996,Male,Loyal Customer,53,Personal Travel,Eco,451,3,5,5,2,1,5,1,1,3,1,4,3,4,1,8,33,neutral or dissatisfied,Adult
39826,Female,Loyal Customer,42,Business travel,Business,2988,1,1,1,1,1,4,4,5,5,4,5,1,5,5,0,0,satisfied,Adult
113682,Female,Loyal Customer,40,Personal Travel,Eco,223,3,4,0,2,4,0,3,4,3,2,5,3,5,4,0,0,neutral or dissatisfied,Adult
115123,Male,Loyal Customer,28,Business travel,Business,1580,3,1,3,3,5,5,5,5,3,5,4,3,5,5,20,11,satisfied,Adult
38226,Male,Loyal Customer,22,Business travel,Eco Plus,1197,4,4,4,4,4,4,5,4,4,4,2,1,5,4,0,0,satisfied,Young Adult
103450,Male,Loyal Customer,52,Business travel,Business,1739,1,1,1,1,5,4,5,5,5,5,5,5,5,5,0,0,satisfied,Adult
119612,Male,Loyal Customer,56,Personal Travel,Eco,1979,2,1,2,3,5,2,5,5,4,2,4,2,4,5,0,0,neutral or dissatisfied,Senior
77104,Female,Loyal Customer,42,Business travel,Business,1481,3,3,3,3,3,5,4,5,5,5,5,5,5,4,0,0,satisfied,Adult
67643,Male,Loyal Customer,39,Business travel,Business,3797,3,3,3,3,2,5,4,2,2,2,2,5,2,5,0,0,satisfied,Adult
1062,Male,Loyal Customer,69,Personal Travel,Eco,164,5,2,5,3,4,5,4,4,1,1,4,1,4,4,0,0,satisfied,Senior
122728,Male,Loyal Customer,49,Business travel,Business,3649,1,1,1,1,3,4,5,4,4,4,4,4,4,3,0,0,satisfied,Adult
19283,Male,Loyal Customer,48,Business travel,Eco,299,5,3,3,3,5,5,5,5,1,3,1,5,3,5,69,74,satisfied,Adult
29001,Male,Loyal Customer,50,Business travel,Eco,937,2,1,1,1,2,2,2,2,3,1,4,4,4,2,0,0,neutral or dissatisfied,Adult
59987,Female,Loyal Customer,45,Personal Travel,Eco,997,2,5,2,4,2,5,5,2,2,2,2,5,2,4,0,0,neutral or dissatisfied,Adult
11630,Male,Loyal Customer,21,Personal Travel,Eco Plus,657,1,4,2,4,5,2,3,5,5,2,5,2,4,5,31,16,neutral or dissatisfied,Young Adult
92591,Female,Loyal Customer,52,Business travel,Business,2218,1,1,1,1,4,4,5,5,5,5,5,5,5,5,116,124,satisfied,Adult
77616,Female,Loyal Customer,46,Business travel,Business,2297,5,5,5,5,4,5,4,4,4,4,4,4,4,5,0,2,satisfied,Adult
78041,Male,Loyal Customer,9,Personal Travel,Eco,332,3,4,4,2,1,4,1,1,4,5,4,4,5,1,0,0,neutral or dissatisfied,Children
71811,Male,Loyal Customer,23,Business travel,Business,1726,3,5,5,5,3,3,3,3,1,5,2,1,3,3,0,2,neutral or dissatisfied,Young Adult
112851,Male,Loyal Customer,46,Business travel,Business,1164,3,3,3,3,4,5,4,4,4,4,4,3,4,4,0,0,satisfied,Adult
19447,Female,Loyal Customer,56,Business travel,Eco,363,4,2,5,2,5,1,4,4,4,4,4,1,4,4,17,41,satisfied,Senior
15667,Male,Loyal Customer,15,Personal Travel,Eco,764,3,4,3,3,4,3,4,4,1,3,4,2,4,4,22,11,neutral or dissatisfied,Children
118962,Male,disloyal Customer,40,Business travel,Business,570,3,3,3,1,2,3,2,2,4,4,4,5,4,2,4,8,neutral or dissatisfied,Adult
78953,Female,disloyal Customer,20,Business travel,Eco,356,2,0,1,2,4,1,4,4,4,3,4,3,5,4,0,0,neutral or dissatisfied,Young Adult
53556,Male,Loyal Customer,53,Business travel,Business,1704,1,1,1,1,3,5,4,5,5,5,5,3,5,5,0,0,satisfied,Adult
72689,Male,Loyal Customer,9,Personal Travel,Eco,1119,4,3,4,3,4,4,4,4,2,4,4,4,4,4,0,0,neutral or dissatisfied,Children
106963,Male,disloyal Customer,28,Business travel,Business,937,2,1,1,4,5,1,5,5,4,2,4,5,5,5,22,61,neutral or dissatisfied,Adult
42703,Female,Loyal Customer,16,Personal Travel,Eco,627,2,3,2,4,5,2,5,5,1,5,4,2,4,5,3,24,neutral or dissatisfied,Children
113156,Male,Loyal Customer,40,Business travel,Business,628,1,3,3,3,4,3,3,1,1,1,1,1,1,1,8,7,neutral or dissatisfied,Adult
58551,Male,Loyal Customer,11,Personal Travel,Eco,1514,4,5,5,5,4,5,1,4,4,4,3,3,5,4,1,1,neutral or dissatisfied,Children
30177,Male,Loyal Customer,28,Business travel,Eco Plus,261,4,2,2,2,4,4,4,4,4,4,5,4,1,4,0,0,satisfied,Adult
96521,Male,Loyal Customer,54,Personal Travel,Eco,302,3,1,3,4,3,3,3,3,3,2,4,2,4,3,0,4,neutral or dissatisfied,Adult
28552,Female,Loyal Customer,25,Personal Travel,Eco,2688,1,4,1,3,5,1,5,5,5,5,4,4,4,5,20,0,neutral or dissatisfied,Adult
82388,Male,disloyal Customer,27,Business travel,Business,501,0,0,0,4,3,0,3,3,3,5,4,4,5,3,0,0,satisfied,Adult
66397,Female,Loyal Customer,59,Business travel,Eco,1562,1,4,4,4,4,4,3,1,1,1,1,2,1,1,14,19,neutral or dissatisfied,Senior
24204,Female,disloyal Customer,37,Business travel,Eco,302,0,0,1,1,5,1,5,5,1,3,5,3,3,5,0,0,satisfied,Adult
27168,Male,disloyal Customer,37,Business travel,Business,1177,3,3,3,3,3,5,5,4,4,4,4,5,2,5,0,0,neutral or dissatisfied,Adult
3305,Female,Loyal Customer,36,Personal Travel,Eco Plus,419,1,1,1,4,1,1,1,1,2,3,4,4,4,1,42,57,neutral or dissatisfied,Adult
22411,Female,disloyal Customer,36,Business travel,Eco,143,2,3,2,1,5,2,5,5,1,3,5,5,5,5,0,0,neutral or dissatisfied,Adult
102109,Female,Loyal Customer,51,Business travel,Business,3678,4,4,4,4,5,4,4,4,4,4,4,5,4,4,42,31,satisfied,Adult
48167,Male,disloyal Customer,23,Business travel,Eco,236,1,0,0,3,0,3,3,5,3,5,3,3,1,3,61,148,neutral or dissatisfied,Young Adult
116361,Male,Loyal Customer,36,Personal Travel,Eco,446,3,4,3,3,2,3,1,2,5,4,5,3,5,2,23,17,neutral or dissatisfied,Adult
51865,Male,Loyal Customer,31,Personal Travel,Eco,522,1,1,4,4,2,4,2,2,4,4,3,3,4,2,16,25,neutral or dissatisfied,Adult
23966,Female,Loyal Customer,49,Business travel,Eco,596,5,2,2,2,4,1,3,5,5,5,5,2,5,2,0,0,satisfied,Adult
120579,Male,disloyal Customer,29,Business travel,Business,980,2,2,2,3,5,2,5,5,3,2,4,5,4,5,1,0,neutral or dissatisfied,Adult
78814,Female,Loyal Customer,26,Personal Travel,Eco,447,2,2,2,3,3,2,3,3,3,3,4,1,3,3,0,1,neutral or dissatisfied,Adult
92118,Female,Loyal Customer,26,Personal Travel,Eco,1532,2,2,2,3,1,2,1,1,1,2,4,2,3,1,0,0,neutral or dissatisfied,Adult
6518,Male,Loyal Customer,27,Business travel,Business,599,3,5,5,5,3,2,3,3,2,2,4,3,4,3,0,0,neutral or dissatisfied,Adult
102019,Male,Loyal Customer,50,Business travel,Business,1761,3,3,3,3,4,4,4,4,4,4,4,5,4,4,0,0,satisfied,Adult
54437,Male,Loyal Customer,24,Business travel,Eco Plus,305,0,5,0,4,3,0,4,3,5,1,1,3,4,3,0,3,satisfied,Young Adult
35965,Female,Loyal Customer,13,Personal Travel,Eco,231,0,5,0,4,2,0,3,2,3,5,3,4,1,2,0,0,satisfied,Children
61188,Male,Loyal Customer,33,Business travel,Business,862,4,4,4,4,5,5,5,5,4,3,4,4,5,5,9,13,satisfied,Adult
90260,Male,Loyal Customer,25,Business travel,Business,757,1,1,1,1,5,5,5,5,5,5,5,5,5,5,6,0,satisfied,Adult
72298,Male,Loyal Customer,55,Personal Travel,Eco,919,2,5,2,3,3,2,3,3,2,4,1,3,5,3,0,0,neutral or dissatisfied,Adult
52294,Male,disloyal Customer,27,Business travel,Eco,651,4,2,4,4,5,4,5,5,2,4,3,3,3,5,0,1,neutral or dissatisfied,Adult
113140,Female,Loyal Customer,43,Business travel,Business,2128,1,1,1,1,4,4,5,5,5,5,5,4,5,5,0,0,satisfied,Adult
1179,Male,Loyal Customer,48,Personal Travel,Eco,134,1,1,1,2,4,1,2,4,4,2,1,2,1,4,10,18,neutral or dissatisfied,Adult
13140,Male,Loyal Customer,28,Personal Travel,Eco,427,1,4,2,3,1,2,1,1,3,5,3,3,2,1,3,2,neutral or dissatisfied,Adult
42288,Female,Loyal Customer,48,Business travel,Business,1899,0,0,0,1,5,1,2,2,2,2,2,2,2,2,2,0,satisfied,Adult
120780,Female,Loyal Customer,24,Personal Travel,Eco,678,3,5,3,2,1,3,1,1,4,4,5,5,4,1,0,6,neutral or dissatisfied,Young Adult
47906,Female,Loyal Customer,43,Business travel,Eco,451,1,3,3,3,5,3,3,1,1,1,1,3,1,2,10,22,neutral or dissatisfied,Adult
81953,Female,Loyal Customer,57,Business travel,Business,1532,1,1,1,1,5,5,5,5,5,5,5,5,5,3,0,0,satisfied,Senior
123608,Male,Loyal Customer,45,Business travel,Business,1773,2,2,2,2,2,3,5,5,5,4,5,3,5,5,25,17,satisfied,Adult
17224,Female,Loyal Customer,39,Business travel,Eco,1092,5,1,1,1,5,5,5,5,4,3,3,5,4,5,0,0,satisfied,Adult
79696,Male,Loyal Customer,47,Personal Travel,Eco,762,2,4,2,2,5,2,5,5,3,5,5,3,4,5,37,22,neutral or dissatisfied,Adult
49791,Male,Loyal Customer,34,Business travel,Business,1684,4,4,4,4,1,2,4,3,3,3,3,5,3,4,0,10,satisfied,Adult
128919,Female,Loyal Customer,51,Business travel,Business,236,2,2,2,2,5,4,4,5,5,5,5,5,5,3,0,0,satisfied,Adult
11854,Male,Loyal Customer,51,Business travel,Business,2035,3,3,3,3,2,4,4,4,4,4,4,3,4,5,0,0,satisfied,Adult
38019,Male,disloyal Customer,62,Business travel,Eco,1237,3,3,3,4,3,3,3,3,1,5,3,2,5,3,5,8,neutral or dissatisfied,Senior
101495,Female,Loyal Customer,30,Business travel,Business,2370,4,4,4,4,4,3,4,4,2,2,3,3,3,4,10,4,neutral or dissatisfied,Adult
23222,Female,Loyal Customer,67,Personal Travel,Eco,326,3,3,3,1,4,4,2,5,5,3,5,3,5,4,2,0,neutral or dissatisfied,Senior
89421,Female,disloyal Customer,34,Business travel,Eco,151,1,5,1,2,4,1,4,4,4,1,1,3,3,4,2,3,neutral or dissatisfied,Adult
15164,Female,Loyal Customer,17,Personal Travel,Eco Plus,912,3,5,3,1,1,3,1,1,4,4,4,4,4,1,1,21,neutral or dissatisfied,Children
40717,Female,Loyal Customer,31,Business travel,Business,3018,1,1,2,1,5,4,5,5,5,2,4,3,3,5,0,0,satisfied,Adult
8762,Male,Loyal Customer,44,Personal Travel,Eco,1147,2,5,2,1,3,2,5,3,3,2,3,4,4,3,108,126,neutral or dissatisfied,Adult
112667,Female,Loyal Customer,58,Business travel,Business,3819,5,5,5,5,2,5,5,4,4,4,4,4,4,3,8,0,satisfied,Senior
107117,Female,Loyal Customer,57,Business travel,Business,842,3,3,1,3,2,2,2,5,3,5,5,2,5,2,226,223,satisfied,Senior
71659,Male,Loyal Customer,66,Personal Travel,Eco,1197,4,2,4,3,1,4,1,1,3,5,3,1,3,1,1,0,neutral or dissatisfied,Senior
127306,Female,disloyal Customer,43,Business travel,Business,1172,4,4,4,3,3,4,3,3,5,5,3,4,4,3,0,0,satisfied,Adult
121944,Female,Loyal Customer,41,Business travel,Business,3816,4,4,4,4,3,4,5,5,5,5,5,5,5,4,50,58,satisfied,Adult
19191,Female,Loyal Customer,49,Business travel,Eco,542,1,3,3,3,2,4,3,1,1,1,1,1,1,2,0,0,neutral or dissatisfied,Adult
111377,Female,Loyal Customer,40,Business travel,Business,3702,4,4,4,4,4,5,5,4,4,4,4,5,4,4,0,0,satisfied,Adult
116194,Female,Loyal Customer,56,Personal Travel,Eco,447,4,4,4,3,3,5,4,3,3,4,5,4,3,3,0,0,neutral or dissatisfied,Senior
19629,Male,Loyal Customer,22,Business travel,Business,3823,3,3,3,3,4,4,4,4,5,4,2,4,1,4,82,75,satisfied,Young Adult
123038,Male,disloyal Customer,43,Business travel,Eco,590,1,4,1,3,2,1,4,2,4,2,3,4,3,2,0,0,neutral or dissatisfied,Adult
81629,Female,disloyal Customer,21,Business travel,Eco,1142,1,1,1,3,1,1,1,1,4,4,4,2,4,1,16,5,neutral or dissatisfied,Young Adult
63722,Female,disloyal Customer,9,Business travel,Eco,958,4,4,4,3,3,4,1,3,5,3,3,5,5,3,0,0,satisfied,Children
27609,Male,Loyal Customer,36,Personal Travel,Eco,954,3,2,3,4,3,3,3,3,3,3,3,1,3,3,0,0,neutral or dissatisfied,Adult
84667,Female,disloyal Customer,25,Business travel,Eco,1043,2,2,2,3,4,2,4,4,2,5,3,1,3,4,1,4,neutral or dissatisfied,Adult
102691,Male,Loyal Customer,17,Business travel,Business,365,2,2,2,2,4,5,4,4,4,2,4,3,5,4,0,0,satisfied,Children
73215,Female,Loyal Customer,52,Business travel,Business,1258,2,2,2,2,2,5,4,4,4,4,4,4,4,4,0,0,satisfied,Adult
5470,Male,Loyal Customer,24,Personal Travel,Eco,265,1,3,0,3,4,0,4,4,4,5,4,2,3,4,6,14,neutral or dissatisfied,Young Adult
83417,Female,Loyal Customer,56,Business travel,Eco,632,4,5,5,5,4,4,3,4,4,4,4,2,4,5,0,0,satisfied,Senior
62085,Female,Loyal Customer,65,Personal Travel,Eco Plus,2475,1,4,1,3,5,5,4,1,1,1,1,4,1,3,0,5,neutral or dissatisfied,Senior
122091,Male,Loyal Customer,24,Personal Travel,Eco,130,3,4,3,2,4,3,4,4,4,3,4,4,4,4,3,2,neutral or dissatisfied,Young Adult
64696,Female,Loyal Customer,56,Business travel,Business,3956,4,4,4,4,2,5,5,4,4,4,4,4,4,5,0,0,satisfied,Senior
95922,Male,Loyal Customer,49,Business travel,Eco,1411,4,2,4,2,3,4,3,3,1,3,2,1,2,3,33,14,neutral or dissatisfied,Adult
3315,Male,Loyal Customer,51,Business travel,Business,2730,1,1,1,1,2,4,5,5,5,5,5,4,5,5,0,11,satisfied,Adult
31323,Male,Loyal Customer,8,Personal Travel,Eco Plus,680,3,4,3,2,1,3,2,1,5,5,4,4,4,1,17,31,neutral or dissatisfied,Children
74822,Male,Loyal Customer,41,Personal Travel,Eco Plus,1464,1,5,1,2,5,1,5,5,5,3,5,5,4,5,0,0,neutral or dissatisfied,Adult
43577,Male,disloyal Customer,37,Business travel,Business,1099,4,4,4,4,1,4,1,1,3,2,3,4,3,1,17,26,neutral or dissatisfied,Adult
